wavelength,a_Ci_2_Deff_2,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_2_Deff_48,a_Ci_5_Deff_2,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_5_Deff_48,a_Ci_8_Deff_2,a_Ci_8_Deff_6,a_Ci_8_Deff_12,a_Ci_8_Deff_24,a_Ci_8_Deff_48,b_Ci_2_Deff_2,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_2_Deff_48,b_Ci_5_Deff_2,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_5_Deff_48,b_Ci_8_Deff_2,b_Ci_8_Deff_6,b_Ci_8_Deff_12,b_Ci_8_Deff_24,b_Ci_8_Deff_48,bb_Ci_2_Deff_2,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_3_Deff_48,bb_Ci_5_Deff_2,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_5_Deff_48,bb_Ci_8_Deff_2,bb_Ci_8_Deff_6,bb_Ci_8_Deff_12,bb_Ci_8_Deff_24,bb_Ci_8_Deff_48
4.199999999999999845e-01,1.263853687462343500e-01,7.681804715627379987e-02,4.844733089516264912e-02,2.814102965713485838e-02,1.791256408979158277e-02,8.589099034394774568e-02,4.157629864369941780e-02,2.305524059308785081e-02,1.220643039488980564e-02,7.398782680376020729e-03,6.534411308157464515e-02,2.819289090859481567e-02,1.488324377800689241e-02,7.669496065176207786e-03,4.596574609217671942e-03,3.242721611273526872e-01,1.873427432608121557e-01,8.634108593772971130e-02,3.853120760771538977e-02,2.132361651822414078e-02,1.077609663824597303e-01,5.909650672437875146e-02,2.916297836145651315e-02,1.407890665953612924e-02,8.194568286781602970e-03,6.400310891253571666e-02,3.363350573284729778e-02,1.726571104845604776e-02,8.640395305292135689e-03,5.118502078725406870e-03,2.058219879006193808e-03,5.512023339575442210e-04,2.119663770803619537e-04,8.547829561983050542e-05,4.456637746766277153e-05,9.569523126354532875e-04,2.461193335284428125e-04,9.887788762653834673e-05,4.367134787139682509e-05,2.458405405269140038e-05,8.077755521757775921e-04,2.141024738028666011e-04,9.073193347788298662e-05,4.207140205541214719e-05,2.431271619311065971e-05
4.209999999999999853e-01,1.260841511093931389e-01,7.670082139404743593e-02,4.839931995941236520e-02,2.812604830663848615e-02,1.790803540397017599e-02,8.575956603262724354e-02,4.154734860937085023e-02,2.304775529768663539e-02,1.220509149291608766e-02,7.398642547803488748e-03,6.527198992068740380e-02,2.818212526549768171e-02,1.488137373778119013e-02,7.669442305311378882e-03,4.596721746750648090e-03,3.236592846150754821e-01,1.874079396157163346e-01,8.640369622000211580e-02,3.855267356918456317e-02,2.133047276311051885e-02,1.075849424301106583e-01,5.910544409859711662e-02,2.917313106649503662e-02,1.408193540601836505e-02,8.195392178100774708e-03,6.390428029251941922e-02,3.363195767648672480e-02,1.726802033575247294e-02,8.641121773260446864e-03,5.118674150460655360e-03,2.049830862743704483e-03,5.483132900130542955e-04,2.110443187995990181e-04,8.526181940130271890e-05,4.451246263269495354e-05,9.528628716370561103e-04,2.449404163054164324e-04,9.852505711438002106e-05,4.358138879096181545e-05,2.455500281812975381e-05,8.040269531086638270e-04,2.131389610730633139e-04,9.044573714708757108e-05,4.199113997845829325e-05,2.428193034022409265e-05
4.219999999999999862e-01,1.257442891619001135e-01,7.656774003621003022e-02,4.834480616235678485e-02,2.810905092896295171e-02,1.790288854394585585e-02,8.560900580704265683e-02,4.151385260037696728e-02,2.303906846971316008e-02,1.220354565052378902e-02,7.398492094994230800e-03,6.518878260883924358e-02,2.816962326109051507e-02,1.487922396683222584e-02,7.669414993526461888e-03,4.596924394459193236e-03,3.229433006668288031e-01,1.874770787188765331e-01,8.647400628600948602e-02,3.857679679431014891e-02,2.133814153559153784e-02,1.073774980585553568e-01,5.911421664001195037e-02,2.918451524163120231e-02,1.408531810604469504e-02,8.196279837605437157e-03,6.378743983726058164e-02,3.362911204393357473e-02,1.727036257144662704e-02,8.641830897381814341e-03,5.118800018013030043e-03,2.043985626614969013e-03,5.466598329263407585e-04,2.104950634631138566e-04,8.508889802081998749e-05,4.445348793050881158e-05,9.496909843246727646e-04,2.439827012962479983e-04,9.821002947800306997e-05,4.348464534692785292e-05,2.451736091506749823e-05,8.009748247753971546e-04,2.122549345861754759e-04,9.015120384935997034e-05,4.189350765039518413e-05,2.423838242578744585e-05
4.229999999999999871e-01,1.254885503315790185e-01,7.646755589862036517e-02,4.830346992705975007e-02,2.809610059067499388e-02,1.789897406010607789e-02,8.549917805054836617e-02,4.148927321837440202e-02,2.303259591933113498e-02,1.220234414206488455e-02,7.398334951823671429e-03,6.512851010412515351e-02,2.816041182675157323e-02,1.487750045022325635e-02,7.669282825943377416e-03,4.596992541968599605e-03,3.222831732056378740e-01,1.875143250731222122e-01,8.652733996798891991e-02,3.859573888746589687e-02,2.134426142527719866e-02,1.071892019091463671e-01,5.911537026807316825e-02,2.919254095912664909e-02,1.408796278770290539e-02,8.197057141807122249e-03,6.368707553441416147e-02,3.362513188945226439e-02,1.727210750354610941e-02,8.642535691896513841e-03,5.119026003105058356e-03,2.041005477979669115e-03,5.467541798662279131e-04,2.109461194240468194e-04,8.530738352632703152e-05,4.453475748974755350e-05,9.483866076677356389e-04,2.436977741019911070e-04,9.818530514983792978e-05,4.348937267247906814e-05,2.451970640384856659e-05,7.998731162132443132e-04,2.119341547642628412e-04,9.008008284213009267e-05,4.187883692497423708e-05,2.423369895751671560e-05
4.239999999999999880e-01,1.254383403987506251e-01,7.645003090855082006e-02,4.829628353381013040e-02,2.809396662974318615e-02,1.789843176265943497e-02,8.548970435952965574e-02,4.148750724223447539e-02,2.303203632269952561e-02,1.220214879741777191e-02,7.398212617638495400e-03,6.512511835746764843e-02,2.815972981808548964e-02,1.487701608450860830e-02,7.668949309294837563e-03,4.596746836547329317e-03,3.213489455977858178e-01,1.874212189251726335e-01,8.653649411074934572e-02,3.860208835482527301e-02,2.134657327455354719e-02,1.069205759434209146e-01,5.907495882533775333e-02,2.918903869784619104e-02,1.408840337873309458e-02,8.197498724292654609e-03,6.356455048137910069e-02,3.360572191203257952e-02,1.727002800880482469e-02,8.642857181751666118e-03,5.119423970371589187e-03,2.041184767019681850e-03,5.476880870051959675e-04,2.115249711987841170e-04,8.549364535293107743e-05,4.459464759197598891e-05,9.498153352329810357e-04,2.442174849768023932e-04,9.846594416912677955e-05,4.360566540068241612e-05,2.457616411714365554e-05,8.018631022640238448e-04,2.124985890211806910e-04,9.036967554330326458e-05,4.201419890489486178e-05,2.430890102118685514e-05
4.249999999999999889e-01,1.257145996457914028e-01,7.656366146123505523e-02,4.834313664976175318e-02,2.810885126496746877e-02,1.790316738923208514e-02,8.563959111631301580e-02,4.152222499793172678e-02,2.304102506119350829e-02,1.220359866365578784e-02,7.398156912657265216e-03,6.521205488697862096e-02,2.817274464704254411e-02,1.487859188530735524e-02,7.668324256878987499e-03,4.596009700570029798e-03,3.202826420932289864e-01,1.871598475045538890e-01,8.647614234731942906e-02,3.858776458675804155e-02,2.134263226881342665e-02,1.066175336174396832e-01,5.898452799273803254e-02,2.916906638041223687e-02,1.408544210048826885e-02,8.197399594663158304e-03,6.345212946837133772e-02,3.357046492575196939e-02,1.726329294781977705e-02,8.642753898283211250e-03,5.120125628601895039e-03,2.044094628625611407e-03,5.484214147588466247e-04,2.117066186307331021e-04,8.554225307091478485e-05,4.462667818846069451e-05,9.546225268218372622e-04,2.454782758411516610e-04,9.898815652566244846e-05,4.382966813110199500e-05,2.470000243858983774e-05,8.079840217246098306e-04,2.141416299637979729e-04,9.109494337234284107e-05,4.234895551557014493e-05,2.450050131856806794e-05
4.259999999999999898e-01,1.263852742915502203e-01,7.683462707203703168e-02,4.845430199069220012e-02,2.814388387093167548e-02,1.791412914351212665e-02,8.598110614741423519e-02,4.160060323975435514e-02,2.306132874635349189e-02,1.220694977639328813e-02,7.398147206437737447e-03,6.540711565178734810e-02,2.820207852557408967e-02,1.488257557110746199e-02,7.667314474541017319e-03,4.594662458561831961e-03,3.188183988090093068e-01,1.866659809260899916e-01,8.633209046692483235e-02,3.854938156497372120e-02,2.133145851709499635e-02,1.062017977676235764e-01,5.882154311636930699e-02,2.912778454470082296e-02,1.407831533338756852e-02,8.196671875615409164e-03,6.331803281067789613e-02,3.350958428232042596e-02,1.724984286028460184e-02,8.642002957334049898e-03,5.121181865755905158e-03,2.049713826521215067e-03,5.489708253859423978e-04,2.117418935940053684e-04,8.557360917199022428e-05,4.467214924391636727e-05,9.632686471792821503e-04,2.474799310864501207e-04,9.978458696504215522e-05,4.419268874270263376e-05,2.491115408814439025e-05,8.188992823199688293e-04,2.169621617429207203e-04,9.231311153272666659e-05,4.292275104336221294e-05,2.483523554740886039e-05
4.269999999999999907e-01,1.273239682328620725e-01,7.721062140624254666e-02,4.860789634246259761e-02,2.819206021092170861e-02,1.792910538888282945e-02,8.645052105900657979e-02,4.170742126464568877e-02,2.308881434795237789e-02,1.221143189518677195e-02,7.398111109918626901e-03,6.567326776263965327e-02,2.824178084224896607e-02,1.488795690635295876e-02,7.665969672184949971e-03,4.592870607368289976e-03,3.172659717692393189e-01,1.860391191376196407e-01,8.613305662252895845e-02,3.849486017261404686e-02,2.131547165131830734e-02,1.057687975742455100e-01,5.862072177003004037e-02,2.907383526793765396e-02,1.406862560416457207e-02,8.195582301364124495e-03,6.319936220654248649e-02,3.343780129849246996e-02,1.723311756940568845e-02,8.641043576149689751e-03,5.122540078468702102e-03,2.057626151097214067e-03,5.496145390676668340e-04,2.118174945778938522e-04,8.563668639849977013e-05,4.473998162550994853e-05,9.750091878717256520e-04,2.500420983859503359e-04,1.007996203018960248e-04,4.466409452604447398e-05,2.518798160364355397e-05,8.336238067750027314e-04,2.206465132343224064e-04,9.389205959408181395e-05,4.367190738413793586e-05,2.527454243398633100e-05
4.279999999999999916e-01,1.283583244913283905e-01,7.762233255273054411e-02,4.877536227272753766e-02,2.824434065401743021e-02,1.794527270159175514e-02,8.696263959141124766e-02,4.182294120296892181e-02,2.311827955500465187e-02,1.221613180933137435e-02,7.397997170420885643e-03,6.596171369572663423e-02,2.828428103384760667e-02,1.489353988323824721e-02,7.664413243885439750e-03,4.590881686099688129e-03,3.155537745160760799e-01,1.853487729621868807e-01,8.591509631093853516e-02,3.843543939746969784e-02,2.129810282949372302e-02,1.052950673896231731e-01,5.840130513111481403e-02,2.901509959140966682e-02,1.405813639766806053e-02,8.194429111057013881e-03,6.307121516519796633e-02,3.335980459744873616e-02,1.721498804199452989e-02,8.640032732407548419e-03,5.124035083062655586e-03,2.067887871110883104e-03,5.505732312130442096e-04,2.119588810347710370e-04,8.571490525414577320e-05,4.481599674577384630e-05,9.889351196417821895e-04,2.529668513625789360e-04,1.019390202858400525e-04,4.518923815716823888e-05,2.549523477954409873e-05,8.507909360178758694e-04,2.248011702911936402e-04,9.564910590426267320e-05,4.450231137403500356e-05,2.576090417853810969e-05
4.289999999999999925e-01,1.293228797555175946e-01,7.800414714252607018e-02,4.893000443325809523e-02,2.829240704640763326e-02,1.796007633982149576e-02,8.743724032832889126e-02,4.192904621973523455e-02,2.314508791752314248e-02,1.222029015461202628e-02,7.397799727092677774e-03,6.622730194670112258e-02,2.832282019995709804e-02,1.489835420384074890e-02,7.662821221782151887e-03,4.588958006723050688e-03,3.139980141288272741e-01,1.847109566302869710e-01,8.571306896445129997e-02,3.838059491525676326e-02,2.128217351190051648e-02,1.048724618355663940e-01,5.820143924508460603e-02,2.896144214200103290e-02,1.404865048777334535e-02,8.193470838390420896e-03,6.296389490600365346e-02,3.329042083473139624e-02,1.719896654302975267e-02,8.639334834538013597e-03,5.125531120782803908e-03,2.079792164819330505e-03,5.518466484180826158e-04,2.121597593017414494e-04,8.580202267389539753e-05,4.489263238692642430e-05,1.003808190099511350e-03,2.559931881922042113e-04,1.030819689917694709e-04,4.570489841147384500e-05,2.579428039131963996e-05,8.687730964004670205e-04,2.289927410088495421e-04,9.738312755345037222e-05,4.531209220465750627e-05,2.623293743177080163e-05
4.299999999999999933e-01,1.300571084094442886e-01,7.829421636770972359e-02,4.904710602185978485e-02,2.832869722607679608e-02,1.797123616238420485e-02,8.779833225310386402e-02,4.200929535491298300e-02,2.316518480690609241e-02,1.222330337775178258e-02,7.397558953881389066e-03,6.642803653269299669e-02,2.835148456319043497e-02,1.490166823355304482e-02,7.661424608768771516e-03,4.587377003829090812e-03,3.125272289232548517e-01,1.841869842513144118e-01,8.555873983880273037e-02,3.834000681962455859e-02,2.127055926190773993e-02,1.044725084773120288e-01,5.803575263792926792e-02,2.891910320937636850e-02,1.404150724363705319e-02,8.192883170672038765e-03,6.284909258386786601e-02,3.323185397363419280e-02,1.718612922844100360e-02,8.638919973936107222e-03,5.126811430250638284e-03,2.093037603533566288e-03,5.535707488919489700e-04,2.124845307916022475e-04,8.590840342155820852e-05,4.496505143263661980e-05,1.018454046636449060e-03,2.588591096031856950e-04,1.041067982445867049e-04,4.614660777912390566e-05,2.604508133849357007e-05,8.859302679786746747e-04,2.327711879423215613e-04,9.888190422917338021e-05,4.599379096923888929e-05,2.662594984485852832e-05
4.309999999999999942e-01,1.304403091035674089e-01,7.844673157656870122e-02,4.910868132152805543e-02,2.834781617736684134e-02,1.797715738217133680e-02,8.798997426701002378e-02,4.205193995443927413e-02,2.317577761425588037e-02,1.222480230145464065e-02,7.397337466452885354e-03,6.653359572601476313e-02,2.836622540542421689e-02,1.490307254148284799e-02,7.660443018436182555e-03,4.586367122851972566e-03,3.114047759712104679e-01,1.838653219721616272e-01,8.547678136230595081e-02,3.831997695709415952e-02,2.126505132403909426e-02,1.041675117428088049e-01,5.793171539911286250e-02,2.889477848256285716e-02,1.403782227002981810e-02,8.192777279645320834e-03,6.274976803597097363e-02,3.319429140024973690e-02,1.717872079995735185e-02,8.638945509780775189e-03,5.127732324879188952e-03,2.106562203887777079e-03,5.557159980764324022e-04,2.129667872294035795e-04,8.603641742738196772e-05,4.502700655389093524e-05,1.031552128724986216e-03,2.612804755452553199e-04,1.049022409915228049e-04,4.645999295495521466e-05,2.621447549914758074e-05,9.006487730199051267e-04,2.357208613719007811e-04,9.996157110420364239e-05,4.645756898370419306e-05,2.688646472546570701e-05
4.319999999999999951e-01,1.304897698427712194e-01,7.846952929040171276e-02,4.911811610227181935e-02,2.835089008375298036e-02,1.797821019561988629e-02,8.802178897719328821e-02,4.205960013236388628e-02,2.317763430647725928e-02,1.222495445945191196e-02,7.397168426743169420e-03,6.654994133374246557e-02,2.836818636679936528e-02,1.490281840605646793e-02,7.659904959911412875e-03,4.585920551272550452e-03,3.104417951238303552e-01,1.837125162763884323e-01,8.546258074335247312e-02,3.831965429402672818e-02,2.126539025059446045e-02,1.038986649118054661e-01,5.787570529507900241e-02,2.888593340507307830e-02,1.403720036177957993e-02,8.193080489691358798e-03,6.263829088740473228e-02,3.317086691364596468e-02,1.717530893277232143e-02,8.639182499796702747e-03,5.128259507768391165e-03,2.119827296055197194e-03,5.581436833486213807e-04,2.136440306498306582e-04,8.620596726192458715e-05,4.508468822500542487e-05,1.042825115436377733e-03,2.631874480708468775e-04,1.054586176188269096e-04,4.664572222797261564e-05,2.630357027020647272e-05,9.126931575589173132e-04,2.378016669350435370e-04,1.006161997798051531e-04,4.670437885146255628e-05,2.701592249517329611e-05
4.329999999999999960e-01,1.302554972127197286e-01,7.838211309457951415e-02,4.908317018518774943e-02,2.834028930906142690e-02,1.797511469141848880e-02,8.791811803979469875e-02,4.203773081059009042e-02,2.317214927008644232e-02,1.222399021307509805e-02,7.397056436760437656e-03,6.649086484477280401e-02,2.835943930037335137e-02,1.490121685550144237e-02,7.659766547854943847e-03,4.585963551400297142e-03,3.097672447024453213e-01,1.837247694968962841e-01,8.550699559551107332e-02,3.833586677421394612e-02,2.127060933626496661e-02,1.037054434530104569e-01,5.786877430420261925e-02,2.889136099800641150e-02,1.403927504096491759e-02,8.193732035043399184e-03,6.253750810326193232e-02,3.316365961314304139e-02,1.717603084310211081e-02,8.639696020609408805e-03,5.128462905965580632e-03,2.131882236504772238e-03,5.602527867182958846e-04,2.143840252874350141e-04,8.641362159678798592e-05,4.514398029270473583e-05,1.052034695829549447e-03,2.644892115357829984e-04,1.057615256782500133e-04,4.671134072210419736e-05,2.632089698384340809e-05,9.220253199679207933e-04,2.390411462023648887e-04,1.008771799720035848e-04,4.675734819867653633e-05,2.703024867253382170e-05
4.339999999999999969e-01,1.297843432676237252e-01,7.820274831119455872e-02,4.901116978916127132e-02,2.831822264438287745e-02,1.796852412953181544e-02,8.770127649253296742e-02,4.199119948048706669e-02,2.316053302250004747e-02,1.222209406858995248e-02,7.396992940103465364e-03,6.636871612181736990e-02,2.834174944497124676e-02,1.489849539190653965e-02,7.659965302818845870e-03,4.586417395935552324e-03,3.091842943759712248e-01,1.838547238555611196e-01,8.559990597698886872e-02,3.836630914139561171e-02,2.128006749685547316e-02,1.035302795705023843e-01,5.789465893648509248e-02,2.890765437133490517e-02,1.404351699255324687e-02,8.194669833171215959e-03,6.242393636890260222e-02,3.316564955041303303e-02,1.717942977887366995e-02,8.640325417827445301e-03,5.128373775335700463e-03,2.142645975452064054e-03,5.613178292609139310e-04,2.147330253634400186e-04,8.652885585264055723e-05,4.517408598460182878e-05,1.059267597962875200e-03,2.651362423090102222e-04,1.057868431766755002e-04,4.665823285332349585e-05,2.627317485811674945e-05,9.288416970887261722e-04,2.395064549092752141e-04,1.007836779768079010e-04,4.664153050559301684e-05,2.694641363531598020e-05
4.349999999999999978e-01,1.291224171923886499e-01,7.794850323122734514e-02,4.890893525020191535e-02,2.828678458016494618e-02,1.795906836286617278e-02,8.739290803630081483e-02,4.192444080307266424e-02,2.314384272492685593e-02,1.221941122703292144e-02,7.396958399808525181e-03,6.619542710116277373e-02,2.831668700060868682e-02,1.489481908032965624e-02,7.660423707773858157e-03,4.587199262080021017e-03,3.088153984407966401e-01,1.840998338380885058e-01,8.573293223962182019e-02,3.840804107281029639e-02,2.129287462707553716e-02,1.034122555848855374e-01,5.795546075614638887e-02,2.893403236628789774e-02,1.404967250090941207e-02,8.195865811281507346e-03,6.232052706347897958e-02,3.317951172573803398e-02,1.718586887212365105e-02,8.641193371450693259e-03,5.128078331859187156e-03,2.151941123188896247e-03,5.611576563188933921e-04,2.143672414110336629e-04,8.637959437054870389e-05,4.510925582159954514e-05,1.064532900673973532e-03,2.651570559546441528e-04,1.055393985395707370e-04,4.649361785708929986e-05,2.616843054585566187e-05,9.332745156141160695e-04,2.392920327835213119e-04,1.003878911061711925e-04,4.638574226481676042e-05,2.678270617116983759e-05
4.359999999999999987e-01,1.283143715434355014e-01,7.763550974973956742e-02,4.878249586714394903e-02,2.824769190416260428e-02,1.794723161548090334e-02,8.701388994490104334e-02,4.184166759546987385e-02,2.312304216584639902e-02,1.221605898805222176e-02,7.396924868298120070e-03,6.598239604588018725e-02,2.828571840929267056e-02,1.489031940152082262e-02,7.661055758274231547e-03,4.588223968420669825e-03,3.084756786864838451e-01,1.844158703216798589e-01,8.589722054280510277e-02,3.845921715123219037e-02,2.130854899898228932e-02,1.032981649630510396e-01,5.803622700587752342e-02,2.896743317968813666e-02,1.405729034395602345e-02,8.197279054231728507e-03,6.220600664302017302e-02,3.319893223029282692e-02,1.719408214949824654e-02,8.642180901172868274e-03,5.127618628644351438e-03,2.160448382389040713e-03,5.608552777852755453e-04,2.139632650030473765e-04,8.623894222115681971e-05,4.504866928600428271e-05,1.068184588181265646e-03,2.647759284068811839e-04,1.051171872359031497e-04,4.625314825534970054e-05,2.602310826515950366e-05,9.357019595915071035e-04,2.385714590886545735e-04,9.977204508690571858e-05,4.602687078418481290e-05,2.655969454199102220e-05
4.369999999999999996e-01,1.274055176109912257e-01,7.728012742020051729e-02,4.863820428535375884e-02,2.820287798622616443e-02,1.793359393215993372e-02,8.658540792736943437e-02,4.174706822598955175e-02,2.309907434960999442e-02,1.221214913202849431e-02,7.396863241058598479e-03,6.574129290658696501e-02,2.825031573409390179e-02,1.488512325840215048e-02,7.661773447765056130e-03,4.589405727677826376e-03,3.082794322742754001e-01,1.847997016711115381e-01,8.608486201178816577e-02,3.851711466727646832e-02,2.132627152030913339e-02,1.032249878457994208e-01,5.813878509621085017e-02,2.900707927614397733e-02,1.406613063097316221e-02,8.198886926898015653e-03,6.210242808007186699e-02,3.322644876949394643e-02,1.720441188462367224e-02,8.643408740164700357e-03,5.127080912496323299e-03,2.168576671485208766e-03,5.616131635006182954e-04,2.140873009033432157e-04,8.624041735131142959e-05,4.502148014893099211e-05,1.070498549142343816e-03,2.642912175685666726e-04,1.046667821815288333e-04,4.598709200425879051e-05,2.585753558963187939e-05,9.364547013746821582e-04,2.375440935849277722e-04,9.903576421091339892e-05,4.560744215461217104e-05,2.629953338669988313e-05
4.380000000000000004e-01,1.264410629718404899e-01,7.689987393456926279e-02,4.848307305707345860e-02,2.815448775316794355e-02,1.791880021127968681e-02,8.612878415043707936e-02,4.164510836938641047e-02,2.307298820881596366e-02,1.220782005125825576e-02,7.396751629636709111e-03,6.548390348228580460e-02,2.821205874211286241e-02,1.487939162208044494e-02,7.662495876497810166e-03,4.590660380911277226e-03,3.080501678566343049e-01,1.852061311530806553e-01,8.628582652979378820e-02,3.857940640784020964e-02,2.134538863842350837e-02,1.031416101073053954e-01,5.824810299484017850e-02,2.904979974061526818e-02,1.407570962132815434e-02,8.200638898284373646e-03,6.198942666926840483e-02,3.325571426407763348e-02,1.721555009777292825e-02,8.644746587166889790e-03,5.126504237853047631e-03,2.177128570618123895e-03,5.639507598192191728e-04,2.148936617633676461e-04,8.640394131949195086e-05,4.502863350426630789e-05,1.071990341195252052e-03,2.639673734645444888e-04,1.043130868512859852e-04,4.574079130087671069e-05,2.569080143609562183e-05,9.360576263033410166e-04,2.364177833819894282e-04,9.827798516186082921e-05,4.517018198923375118e-05,2.602444310511620127e-05
